GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,RequirementImpactView,4,63,0,0,1,17,1,14,1,14
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,WorkspaceInfo,0,81,0,0,0,5,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,DocumentSection,57,38,0,0,13,12,13,7,13,7
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,SourceArtifactDto,0,89,0,0,0,27,0,24,0,24
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,ArchitectureSummary,0,39,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,ArchitectureSummary.SummaryEntry,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,NavigationReason,0,33,0,0,0,6,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,TransferSelection,0,18,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,EnrichedImpactElement,12,52,0,0,4,14,4,13,4,13
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,FrameworkImportResult,0,42,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,VersionedSearchResult,33,0,0,0,1,0,1,0,1,0
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.dto,AnalysisRequest,0,43,0,0,0,13,0,10,0,10
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.model,HypothesisStatus,0,27,0,0,0,5,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.model,ProposalStatus,0,21,0,0,0,4,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.model,SeedType,0,21,0,0,0,4,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.model,LinkType,0,39,0,0,0,7,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.model,SourceType,0,57,0,0,0,10,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-domain,com.taxonomy.model,RelationType,0,75,0,0,0,13,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.command,ArchitectureRelationDslTransformer.InvalidRelationBlockException,0,4,0,0,0,2,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.command,ArchitectureRelationDslTransformer.AmbiguousRelationException,0,4,0,0,0,2,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.command,ArchitectureRelationDslTransformer.ChangeKind,0,27,0,0,0,5,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.command,ArchitectureRelationDslTransformer,23,598,8,40,2,128,9,40,1,24
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.command,ArchitectureRelationDslTransformer.RelationDefinition,0,97,3,9,0,22,3,6,0,3
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.command,ArchitectureRelationDslTransformer.ChangeResult,0,27,0,2,0,5,0,3,0,2
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.command,ArchitectureRelationDslTransformer.RelationIdentity,0,42,0,0,0,8,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,DiffSummary,0,93,0,2,0,16,0,3,0,2
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,ModelDiff.RelationChange,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,SemanticChange,0,61,0,0,0,5,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,SemanticChangeType,0,105,0,0,0,18,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,SemanticDiffDescriber,63,590,5,35,8,96,5,27,0,12
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,ModelDiffer,0,425,7,57,0,83,7,39,0,14
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,ModelDiff.ElementChange,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.diff,ModelDiff,0,73,5,7,0,5,5,4,0,3
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping,ExternalElement,0,18,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping,ExternalRelation,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping,MappingResult,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping,ExternalModelMapper,2,306,2,10,0,70,2,7,0,3
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureRequirementSourceLink,0,88,0,0,0,25,0,20,0,20
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureSource,0,81,0,0,0,23,0,18,0,18
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,RequirementMapping,0,57,0,0,0,16,0,12,0,12
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,CanonicalArchitectureModel,13,100,0,0,1,24,2,13,2,13
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureRequirement,0,53,0,0,0,15,0,10,0,10
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureRelation,0,74,0,0,0,21,0,16,0,16
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureEvidence,0,82,0,0,0,23,0,20,0,20
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureSourceVersion,0,78,0,0,0,22,0,18,0,18
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureSourceFragment,26,73,0,0,8,20,5,19,5,19
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,TaxonomyRootTypes,0,137,0,14,0,25,0,12,0,5
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureView,0,67,0,0,0,17,0,12,0,12
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.model,ArchitectureElement,0,73,0,0,0,21,0,14,0,14
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.serializer,TaxDslSerializer,24,562,13,47,2,97,12,30,0,12
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping.profiles,UafMappingProfile,0,186,2,6,0,39,2,12,0,10
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping.profiles,ApqcMappingProfile,0,85,0,4,0,19,0,12,0,10
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping.profiles,C4MappingProfile,0,102,0,4,0,21,0,12,0,10
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapping.profiles,ArchiMateMappingProfile,0,192,2,6,0,40,2,12,0,10
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.validation,DslValidationResult,63,45,8,2,10,9,7,8,3,7
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.validation,DslValidator,72,634,31,69,15,119,25,37,0,12
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.merge,TaxDslMergeResult,2,25,1,1,0,5,1,3,0,3
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.merge,TaxDslSemanticMerger,91,744,27,75,13,147,23,51,0,23
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.merge,TaxDslMergeConflict,3,34,2,2,1,3,2,2,0,2
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.parser,DslTokenizer,4,352,2,30,0,54,2,19,0,5
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.parser,TaxDslParser,65,475,15,53,11,92,14,33,1,10
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapper,AstToModelMapper,7,694,19,38,0,165,19,26,0,12
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.mapper,ModelToAstMapper,93,836,27,47,16,139,25,26,1,13
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.ast,MetaAst,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.ast,SourceLocation,23,12,2,0,5,1,3,1,2,1
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.ast,PropertyAst,0,24,1,3,0,2,1,3,0,2
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.ast,BlockAst,0,78,0,0,0,23,0,11,0,11
Taxonomy Aggregate Coverage/taxonomy-dsl,com.taxonomy.dsl.ast,DocumentAst,0,31,0,0,0,7,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.archimate,ArchiMateView,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.archimate,ArchiMateModel,0,18,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.archimate,ArchiMateRelationship,0,21,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.archimate,ArchiMateViewConnection,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.archimate,ArchiMateElement,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.archimate,ArchiMateViewNode,0,36,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.spi,ExportFormatDescriptor,0,18,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.spi,ExportResult,0,29,0,0,0,6,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.spi,ExportContext,2,25,1,1,0,5,1,2,0,2
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.spi,ExportFormatExtension,0,21,0,0,0,4,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,ArchiMateDiagramService,69,677,13,77,7,121,13,63,0,14
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,MermaidExportService,66,905,19,88,13,171,16,64,0,24
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,ClusteringDiagramSelectionPolicy,4,4,0,0,2,2,1,1,1,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,DiagramViewMetadata,0,103,1,17,0,21,1,11,0,3
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,VisioDiagramService,1,207,3,11,0,37,3,8,0,4
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,LayeredDiagramLayoutService,12,440,12,24,1,91,12,20,0,14
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,DiagramProjectionService,4,383,1,21,1,75,2,16,1,6
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,SvgDiagramRenderer,15,381,10,19,5,78,10,12,0,5
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,DiagramSelectionConfig,0,82,0,0,0,5,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,TraceDiagramSelectionPolicy,4,4,0,0,2,2,1,1,1,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,VisioPackageBuilder,1,386,2,10,0,88,2,19,0,15
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,PersistedDiagramProjection,0,9,0,0,0,2,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,LeafOnlyDiagramSelectionPolicy,4,4,0,0,2,2,1,1,1,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,ArchiMateXmlExporter,3,506,5,23,1,107,5,18,0,9
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,ConfigurableDiagramSelectionPolicy,14,774,14,106,1,129,15,67,1,21
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,StructurizrExportService,14,328,8,24,2,61,8,14,0,6
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,MermaidLabels,0,435,0,0,0,72,0,6,0,6
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,DiagramTextWrapper,7,129,7,21,2,31,7,10,0,3
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,EdgeRerouteStrategy,0,103,0,12,0,20,0,11,0,5
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export,VisioPackageValidator,56,337,26,48,12,75,24,20,0,7
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.visio.converter,VisioPageContentsConverter,7,627,2,18,1,145,2,25,0,17
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.visio.converter,VisioPagesConverter,0,169,0,2,0,41,0,11,0,10
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.visio.converter,VisioDocumentConverter,0,30,0,0,0,9,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.visio,VisioShape,0,51,0,0,0,18,0,9,0,9
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.visio,VisioDocument,0,11,0,0,0,3,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.visio,VisioConnect,0,21,0,0,0,8,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.visio,VisioPage,3,28,0,0,1,9,1,4,1,4
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactLossManifest,5,63,1,5,1,17,1,6,0,4
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactLoss.Disposition,0,33,0,0,0,6,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactSource,0,31,0,0,0,6,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactFormat,0,44,0,0,0,11,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactEnvelope,28,129,8,14,5,29,8,7,0,4
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactEnvelopeFactory,7,196,1,5,2,47,1,10,0,8
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactLoss,6,64,1,5,1,16,1,4,0,2
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.export.artifact,ArchitectureArtifactText,6,30,1,5,1,8,1,4,0,2
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.diagram,DiagramSceneEdge,0,33,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.diagram,DiagramLayout,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.diagram,DiagramEdge,0,30,0,0,0,3,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.diagram,DiagramSceneNode,0,45,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.diagram,DiagramScene,4,35,2,2,0,5,2,2,0,2
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.diagram,DiagramModel,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-export,com.taxonomy.diagram,DiagramNode,0,46,0,0,0,3,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.llm,LlmProviderExtension,0,21,0,0,0,4,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.llm,LlmProviderDescriptor,2,29,1,1,0,4,1,1,0,1
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.report,ReportRenderContext,72,50,10,2,12,12,12,6,6,6
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.report,ReportRendererExtension,0,42,0,2,0,10,0,7,0,6
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.report,ReportRenderResult,0,47,0,0,0,11,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.report,ReportFormatDescriptor,0,18,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.shared.extension,ExtensionDescriptor,0,15,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.shared.extension,TaxonomyExtension,2,12,0,0,1,1,1,1,1,1
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.shared.extension,ExtensionKind,0,33,0,0,0,6,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.importer,ImportProfileExtension,0,21,0,0,0,5,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-extension-api,com.taxonomy.extension.api.importer,ImportInput,0,20,0,0,0,4,0,2,0,2
